Date,Open,High,Low,Close,Adj Close,Volume,Ticker,Return,Log Return
2020-07-23,78.29650115966797,78.51750183105469,75.42949676513672,75.8375015258789,75.38539123535156,33910000,GOOGL,0.0,0.0
2020-07-24,74.95950317382812,75.77149963378906,74.37950134277344,75.4104995727539,74.96092987060547,29902000,GOOGL,-0.005630485505634608,-0.005646396441452334
2020-07-27,75.66300201416016,76.87799835205078,75.61650085449219,76.47149658203125,76.0156021118164,27124000,GOOGL,0.014069619155005375,0.013971560755934958
2020-07-28,76.25,76.30049896240234,75.0260009765625,75.18250274658203,74.73429107666016,30910000,GOOGL,-0.016855873012325717,-0.016999550063055844
2020-07-29,75.25,76.66649627685547,75.15049743652344,76.17549896240234,75.72136688232422,22676000,GOOGL,0.013207810056116598,0.01312134742214544
2020-07-30,74.89849853515625,77.04450225830078,74.75849914550781,76.91850280761719,76.45995330810547,36042000,GOOGL,0.009753842841010663,0.009706581189236905
2020-07-31,74.85250091552734,75.2509994506836,72.69999694824219,74.39749908447266,73.95397186279297,91468000,GOOGL,-0.03277499731696387,-0.03332412943354468
2020-08-03,74.55000305175781,74.8864974975586,73.58599853515625,74.13800048828125,73.6960220336914,45482000,GOOGL,-0.0034880016046878737,-0.0034940988645820294
2020-08-04,74.33550262451172,74.65550231933594,73.20149993896484,73.66500091552734,73.22583770751953,37212000,GOOGL,-0.006379988260253544,-0.006400427365901256
2020-08-05,73.84100341796875,74.5,73.56099700927734,73.95449829101562,73.51360321044922,29134000,GOOGL,0.003929917489857271,0.0039222155362190324
2020-08-06,73.80750274658203,75.3134994506836,73.59500122070312,75.24749755859375,74.79890441894531,33306000,GOOGL,0.017483713600355832,0.017332631916934405
2020-08-07,75.4520034790039,76.00450134277344,74.3134994506836,74.91850280761719,74.47187042236328,27718000,GOOGL,-0.0043721686654147884,-0.00438175454576193
2020-08-10,74.54000091552734,75.35749816894531,73.87449645996094,74.84100341796875,74.39482879638672,20546000,GOOGL,-0.0010344492581151332,-0.0010349846700184189
2020-08-11,74.69999694824219,75.52200317382812,73.90950012207031,74.0270004272461,73.58568572998047,31098000,GOOGL,-0.010876430747148724,-0.010936011531418318
2020-08-12,74.35600280761719,75.58350372314453,74.25,75.36199951171875,74.91272735595703,22512000,GOOGL,0.018033948110388387,0.01787326542140835
2020-08-13,75.4104995727539,76.84850311279297,75.4104995727539,75.8324966430664,75.38040924072266,22388000,GOOGL,0.00624316146593884,0.006223753668848442
2020-08-14,75.68049621582031,75.989501953125,74.94999694824219,75.23149871826172,74.78299713134766,21942000,GOOGL,-0.007925334802485917,-0.00795690719350437
2020-08-17,75.79850006103516,76.18900299072266,75.25,75.81199645996094,75.36003875732422,19990000,GOOGL,0.007716152829457146,0.007686535578803825
2020-08-18,76.30599975585938,77.86849975585938,76.08350372314453,77.78900146484375,77.32524871826172,28378000,GOOGL,0.02607773303961114,0.025743507075193857
2020-08-19,77.62449645996094,78.44300079345703,77.0,77.23049926757812,76.77007293701172,30472000,GOOGL,-0.007179706471975189,-0.007205604599575349
2020-08-20,76.99849700927734,79.00849914550781,76.7229995727539,78.8125,78.3426513671875,26382000,GOOGL,0.02048414483170391,0.020277166480437005
2020-08-21,78.58999633789062,79.59400177001953,78.1155014038086,78.77850341796875,78.30886840820312,34838000,GOOGL,-0.0004313602795400495,-0.00043145334214873615
2020-08-24,79.62349700927734,80.43900299072266,78.75199890136719,79.25749969482422,78.78499603271484,25638000,GOOGL,0.006080291654108949,0.006061881270121487
2020-08-25,79.00499725341797,80.44400024414062,78.89399719238281,80.2925033569336,79.81383514404297,25150000,GOOGL,0.01305874732479051,0.012974216995448113
2020-08-26,80.31500244140625,82.6395034790039,80.04900360107422,82.20649719238281,81.71642303466797,52188000,GOOGL,0.02383776511414415,0.02355808155984225
2020-08-27,82.33049774169922,82.39949798583984,80.94049835205078,81.4260025024414,80.9405746459961,31350000,GOOGL,-0.009494318777685695,-0.009539677148406303
2020-08-28,81.47350311279297,82.06749725341797,81.28050231933594,81.97149658203125,81.48281860351562,22418000,GOOGL,0.006699261449971017,0.006676921118294809
2020-08-31,82.17849731445312,82.2249984741211,81.2665023803711,81.47650146484375,80.99077606201172,26422000,GOOGL,-0.0060386248614131555,-0.006056931090025
2020-09-01,81.60800170898438,82.96099853515625,81.47650146484375,82.75399780273438,82.26065063476562,22652000,GOOGL,0.015679322441720878,0.015557671817450333
2020-09-02,83.40049743652344,86.30500030517578,83.0094985961914,85.86949920654297,85.35758972167969,49522000,GOOGL,0.03764774496133949,0.03695636776613182
2020-09-03,84.97599792480469,85.0,80.385498046875,81.47550201416016,80.98977661132812,63726000,GOOGL,-0.05117063955169787,-0.052526306394204546
2020-09-04,80.44999694824219,81.74949645996094,76.89849853515625,79.06050109863281,78.58917999267578,55850000,GOOGL,-0.029640822772808773,-0.03008899022234898
2020-09-08,76.25,77.77749633789062,75.82499694824219,76.18000030517578,75.72584533691406,54032000,GOOGL,-0.03643413276451957,-0.037114430998852734
2020-09-09,77.44499969482422,77.93599700927734,76.25849914550781,77.36150360107422,76.90031433105469,39242000,GOOGL,0.015509363233989992,0.01539032231484024
2020-09-10,77.50900268554688,78.68299865722656,76.0,76.30249786376953,75.84761047363281,33024000,GOOGL,-0.013689053185491407,-0.013783612214767118
2020-09-11,76.40750122070312,76.93499755859375,74.6510009765625,75.78800201416016,75.336181640625,30706000,GOOGL,-0.0067428441271732975,-0.006765679810157577
2020-09-14,76.5824966430664,77.8499984741211,75.25550079345703,75.44149780273438,74.99174499511719,42660000,GOOGL,-0.00457201934629492,-0.004582502993241886
2020-09-15,76.39450073242188,77.54949951171875,76.1050033569336,76.75599670410156,76.29840087890625,23042000,GOOGL,0.017424082761510862,0.017274024014435185
2020-09-16,77.1240005493164,77.71849822998047,75.57949829101562,75.60449981689453,75.15377044677734,22128000,GOOGL,-0.015002044617388188,-0.015115713565896142
2020-09-17,74.29049682617188,74.93299865722656,73.12300109863281,74.35199737548828,73.90873718261719,40008000,GOOGL,-0.016566506549738014,-0.016705265757500077
2020-09-18,74.41500091552734,74.76000213623047,71.58100128173828,72.55449676513672,72.12196350097656,63056000,GOOGL,-0.024175552423614466,-0.024472578033954938
2020-09-21,71.58100128173828,72.00299835205078,70.13400268554688,71.50700378417969,71.0807113647461,56908000,GOOGL,-0.014437326804813022,-0.014542559084024482
2020-09-22,72.51599884033203,73.19850158691406,71.4749984741211,72.99099731445312,72.55585479736328,33950000,GOOGL,0.020753121397064644,0.020540709157584464
2020-09-23,72.60449981689453,72.65399932861328,70.13400268554688,70.46949768066406,70.04938507080078,37726000,GOOGL,-0.03454535116058444,-0.035156149900443086
2020-09-24,70.13400268554688,71.89949798583984,70.10749816894531,71.14299774169922,70.7188720703125,34552000,GOOGL,0.009557327399822846,0.009511945073016377
2020-09-25,71.25250244140625,72.2969970703125,70.38400268554688,71.9530029296875,71.5240478515625,30326000,GOOGL,0.01138559259098404,0.011321264546448963
2020-09-28,73.59950256347656,73.64949798583984,72.31400299072266,72.93299865722656,72.49820709228516,30784000,GOOGL,0.01361994201265948,0.013528024271524768
2020-09-29,73.19550323486328,73.5999984741211,72.69999694824219,73.3010025024414,72.86402130126953,31816000,GOOGL,0.0050457797154948025,0.005033092429296466
2020-09-30,73.0469970703125,74.30999755859375,72.78800201416016,73.27999877929688,72.8431396484375,40924000,GOOGL,-0.0002865407351534399,-0.00028658179579377577
2020-10-01,74.18299865722656,74.75350189208984,73.83999633789062,74.3949966430664,73.95148468017578,32884000,GOOGL,0.01521558245555732,0.015100986448743997
2020-10-02,72.98149871826172,73.95149993896484,72.36750030517578,72.77999877929688,72.34611511230469,31222000,GOOGL,-0.021708420413243612,-0.02194751474504632
2020-10-05,73.13249969482422,74.23500061035156,73.00450134277344,74.1415023803711,73.69950103759766,21602000,GOOGL,0.018707112172438256,0.018534286205727286
2020-10-06,73.7750015258789,74.22599792480469,72.25050354003906,72.5510025024414,72.11847686767578,26096000,GOOGL,-0.021452220778719666,-0.021685664292340916
2020-10-07,72.96549987792969,73.44850158691406,71.6614990234375,72.95700073242188,72.52205657958984,36108000,GOOGL,0.0055960388688882645,0.005580439213835632
2020-10-08,73.27249908447266,74.40149688720703,73.27249908447266,74.17150115966797,73.72932434082031,26076000,GOOGL,0.0166467976349578,0.01650975845036002
2020-10-09,74.64299774169922,75.59249877929688,74.3499984741211,75.52249908447266,75.07225799560547,32966000,GOOGL,0.018214515058774472,0.018050617991220333
2020-10-12,76.9000015258789,79.4209976196289,76.46499633789062,78.22949981689453,77.76312255859375,55344000,GOOGL,0.035843632894007715,0.035216198945691786
2020-10-13,78.85050201416016,79.25800323486328,77.93150329589844,78.35350036621094,77.88639068603516,39072000,GOOGL,0.0015850868228308723,0.0015838318986470892
2020-10-14,78.7300033569336,79.19249725341797,77.29499816894531,78.1719970703125,77.70597839355469,33174000,GOOGL,-0.002316466974035869,-0.0023191541342707936
2020-10-15,77.2249984741211,78.56999969482422,77.05650329589844,77.77349853515625,77.30984497070312,31210000,GOOGL,-0.0050977146560272635,-0.005110752330487756
2020-10-16,78.09149932861328,78.885498046875,77.88300323486328,78.38500213623047,77.91770935058594,34194000,GOOGL,0.00786262174894703,0.007831872413657466
2020-10-19,78.79650115966797,79.19650268554688,76.14600372314453,76.49749755859375,76.04145050048828,29734000,GOOGL,-0.02407991996168224,-0.024374581128462768
