Date,Open,High,Low,Close,Adj Close,Volume,Ticker,Return,Log Return
2015-07-23,31.549999237060547,31.772499084472656,31.26499938964844,31.290000915527344,28.03169631958008,203998000,AAPL,0.0,0.0
2015-07-24,31.32999992370605,31.434999465942383,30.975000381469727,31.125,27.883867263793945,168649200,AAPL,-0.005273279344823023,-0.005287232155341596
2015-07-27,30.772499084472656,30.90250015258789,30.530000686645508,30.6924991607666,27.49640846252441,177822000,AAPL,-0.013895609292639333,-0.013993057055286893
2015-07-28,30.84499931335449,30.977500915527344,30.637500762939453,30.84499931335449,27.633026123046875,134472400,AAPL,0.004968645654727988,0.004956342670855831
2015-07-29,30.787500381469727,30.875,30.5674991607666,30.747499465942383,27.54568290710449,148046800,AAPL,-0.0031609612443691537,-0.003165967635151889
2015-07-30,30.57999992370605,30.64249992370605,30.427499771118164,30.592500686645508,27.406822204589844,134513200,AAPL,-0.005041020635468629,-0.005053769442706099
2015-07-31,30.649999618530277,30.65999984741211,30.227500915527344,30.325000762939453,27.167171478271484,171540000,AAPL,-0.008743970505909804,-0.008782423333707393
2015-08-03,30.375,30.64249992370605,29.3799991607666,29.61000061035156,26.52662849426269,279904000,AAPL,-0.023577910456698326,-0.02386031726235445
2015-08-04,29.354999542236328,29.424999237060547,28.3125,28.65999984741211,25.67555427551269,496554400,AAPL,-0.0320837805929437,-0.03260974565056667
2015-08-05,28.237499237060547,29.36000061035156,28.024999618530277,28.850000381469727,25.84576797485352,397250400,AAPL,0.006629467378548304,0.006607589100675131
2015-08-06,28.99250030517578,29.125,28.530000686645508,28.78249931335449,25.902009963989254,211612000,AAPL,-0.0023397250337159337,-0.0023424664673012806
2015-08-07,28.645000457763672,29.0625,28.625,28.8799991607666,25.9897575378418,154681600,AAPL,0.003387469807629717,0.0033817452559687174
2015-08-10,29.13249969482422,29.997499465942383,29.13249969482422,29.93000030517578,26.934680938720703,219806400,AAPL,0.0363573814030993,0.03571204709562808
2015-08-11,29.45249938964844,29.545000076293945,28.332500457763672,28.372499465942383,25.533052444458008,388331200,AAPL,-0.052038116383315236,-0.0534409846908404
2015-08-12,28.13249969482422,28.854999542236328,27.40749931335449,28.809999465942383,25.9267635345459,404870000,AAPL,0.015419861070934626,0.015302183189121629
2015-08-13,29.01000022888184,29.100000381469727,28.63500022888184,28.787500381469727,25.906517028808597,194143200,AAPL,-0.0007809470631630067,-0.0007812521611746773
