Date,Open,High,Low,Close,Adj Close,Volume,Ticker,Return,Log Return
2020-07-23,207.19000244140625,210.9199981689453,202.1499938964844,202.5399932861328,194.05064392089844,67457000,MSFT,0.0,0.0
2020-07-24,200.4199981689453,202.8600006103516,197.50999450683597,201.3000030517578,192.8626708984375,39827000,MSFT,-0.006122199444448695,-0.006141016949793407
2020-07-27,201.47000122070312,203.97000122070312,200.8600006103516,203.8500061035156,195.3057403564453,30160900,MSFT,0.012667675176845972,0.012588111400478453
2020-07-28,203.6100006103516,204.6999969482422,201.7400054931641,202.0200042724609,193.5525054931641,23251400,MSFT,-0.008977197823214267,-0.009017735656731153
2020-07-29,202.5,204.6499938964844,202.00999450683597,204.05999755859372,195.5069274902344,19632600,MSFT,0.010097976650775164,0.010047332733259492
2020-07-30,201.0,204.4600067138672,199.57000732421875,203.8999938964844,195.35366821289065,25079600,MSFT,-0.0007841010684290772,-0.0007844086364586232
2020-07-31,204.3999938964844,205.1000061035156,199.00999450683597,205.00999450683597,196.4171295166016,51044000,MSFT,0.005443848178411814,0.005429083995326822
2020-08-03,211.5200042724609,217.63999938964844,210.44000244140625,216.5399932861328,207.4638519287109,78983000,MSFT,0.056241154520456194,0.0547165252356779
2020-08-04,214.1699981689453,214.7700042724609,210.30999755859372,213.2899932861328,204.35006713867188,49280100,MSFT,-0.015008774825745475,-0.015122546302262146
2020-08-05,214.8999938964844,215.0,211.57000732421875,212.94000244140625,204.0147399902344,28806400,MSFT,-0.0016409154472476484,-0.0016422632235932957
2020-08-06,212.33999633789065,216.3699951171875,211.5500030517578,216.3500061035156,207.2818298339844,32656800,MSFT,0.01601391764352811,0.01588704753050647
2020-08-07,214.8500061035156,215.6999969482422,210.92999267578125,212.47999572753903,203.57400512695312,27820400,MSFT,-0.017887729451345202,-0.018049648701719635
2020-08-10,211.6699981689453,211.8800048828125,206.3500061035156,208.25,199.52133178710935,36716500,MSFT,-0.01990773631680187,-0.02010856513352562
2020-08-11,207.16000366210935,207.6499938964844,203.13999938964844,203.3800048828125,194.8554534912109,36446500,MSFT,-0.023385330694777884,-0.023663106675639086
2020-08-12,205.2899932861328,210.27999877929688,204.75,209.19000244140625,200.4219207763672,28013100,MSFT,0.028567201392002417,0.028166767200475815
2020-08-13,209.44000244140625,211.3500061035156,208.1499938964844,208.6999969482422,199.95245361328125,22588900,MSFT,-0.0023423944139076003,-0.0023451421113354328
2020-08-14,208.75999450683597,209.58999633789065,207.50999450683597,208.8999938964844,200.14407348632807,17958900,MSFT,0.0009582987597829273,0.0009578398846626664
2020-08-17,209.6000061035156,211.19000244140625,208.9199981689453,210.27999877929688,201.4662628173828,20184800,MSFT,0.0066060551609987694,0.0065843308009993365
2020-08-18,210.52999877929688,212.3600006103516,209.2100067138672,211.4900054931641,202.62550354003903,21336200,MSFT,0.005754264413598387,0.005737771872177929
2020-08-19,211.4900054931641,212.1000061035156,209.25,209.6999969482422,201.39620971679688,27627600,MSFT,-0.008463797335235168,-0.008499818663389249
2020-08-20,209.5399932861328,215.0,208.91000366210935,214.5800018310547,206.0829925537109,26981500,MSFT,0.0232713636329569,0.023004714386898904
2020-08-21,213.8600006103516,216.25,212.8500061035156,213.0200042724609,204.5847930908203,36249300,MSFT,-0.0072700044052661505,-0.007296559670164981
2020-08-24,214.7899932861328,215.5200042724609,212.42999267578125,213.69000244140625,205.22824096679688,25460100,MSFT,0.0031452359191974644,0.003140300011724591
2020-08-25,213.1000061035156,216.6100006103516,213.1000061035156,216.47000122070312,207.89813232421875,23043700,MSFT,0.013009493881489087,0.012925597267534308
2020-08-26,217.8800048828125,222.08999633789065,217.3600006103516,221.1499938964844,212.39279174804688,39600800,MSFT,0.02161959000965563,0.02138920136445292
2020-08-27,222.88999938964844,231.1499938964844,219.3999938964844,226.5800018310547,217.60780334472656,57602200,MSFT,0.024553507051471746,0.024256914811264647
2020-08-28,228.17999267578125,230.63999938964844,226.5800018310547,228.91000366210935,219.8455352783203,26292900,MSFT,0.01028335162955818,0.010230837675330002
2020-08-31,227.0,228.6999969482422,224.30999755859372,225.52999877929688,216.5993804931641,28774200,MSFT,-0.014765649507400447,-0.01487574682652516
2020-09-01,225.50999450683597,227.4499969482422,224.42999267578125,227.2700042724609,218.2704925537109,25725500,MSFT,0.007715184244144746,0.007685574409554759
2020-09-02,227.97000122070312,232.8600006103516,227.3500061035156,231.6499938964844,222.47702026367188,34080800,MSFT,0.019272185249631812,0.019088828729676533
2020-09-03,229.2700042724609,229.30999755859372,214.9600067138672,217.3000030517578,208.69525146484372,58400300,MSFT,-0.061946864765034526,-0.06394868420828274
2020-09-04,215.1000061035156,218.3600006103516,205.19000244140625,214.25,205.76605224609372,59664100,MSFT,-0.01403590892279627,-0.01413534382847915
2020-09-08,206.5,210.02999877929688,202.1999969482422,202.66000366210935,194.635009765625,52924300,MSFT,-0.054095665521076586,-0.05561384138750497
2020-09-09,207.6000061035156,214.83999633789065,206.6999969482422,211.2899932861328,202.9232482910156,45679000,MSFT,0.04258358565122733,0.041701849559440854
2020-09-10,213.3999938964844,214.7400054931641,204.1100006103516,205.3699951171875,197.23768615722656,35461500,MSFT,-0.028018355611040935,-0.028418359073508908
2020-09-11,207.1999969482422,208.6300048828125,201.2400054931641,204.02999877929688,195.9507598876953,33620100,MSFT,-0.006524791204898239,-0.006546170703618142
2020-09-14,204.2400054931641,209.1999969482422,204.02999877929688,205.41000366210935,197.276123046875,30375800,MSFT,0.0067637351912415156,0.006740963756674642
2020-09-15,208.4199981689453,209.77999877929688,206.92999267578125,208.77999877929688,200.5126495361328,21823900,MSFT,0.016406187902761715,0.01627306050394048
2020-09-16,210.6199951171875,210.6499938964844,204.63999938964844,205.0500030517578,196.93038940429688,26328100,MSFT,-0.01786567558840768,-0.01802719341225137
2020-09-17,200.0500030517578,204.3300018310547,199.9600067138672,202.91000366210935,194.87510681152344,34011300,MSFT,-0.010436475775658982,-0.010491317693579829
2020-09-18,202.8000030517578,203.6499938964844,196.25,200.38999938964844,192.4548797607422,55225300,MSFT,-0.012419320028485559,-0.012497084307247754
2020-09-21,197.19000244140625,202.7100067138672,196.3800048828125,202.5399932861328,194.5197296142578,39839700,MSFT,0.010729047871814279,0.010671900035552425
2020-09-22,205.05999755859372,208.1000061035156,202.0800018310547,207.4199981689453,199.2064971923828,33517100,MSFT,0.02409403102881713,0.023808349578038176
2020-09-23,207.8999938964844,208.1000061035156,200.02999877929688,200.58999633789065,192.6469573974609,30803800,MSFT,-0.03292836703957336,-0.0334827087539082
2020-09-24,199.8500061035156,205.57000732421875,199.1999969482422,203.19000244140625,195.14401245117188,31202500,MSFT,0.012961793464196125,0.012878508330391206
2020-09-25,203.5500030517578,209.0399932861328,202.5399932861328,207.82000732421875,199.59068298339844,29437300,MSFT,0.022786578213402242,0.022530841757281244
2020-09-28,210.8800048828125,212.57000732421875,208.05999755859372,209.44000244140625,201.1465301513672,32004900,MSFT,0.007795183620892487,0.007764958150829673
2020-09-29,209.3500061035156,210.07000732421875,206.80999755859372,207.25999450683597,199.0528106689453,24221900,MSFT,-0.01040874670148162,-0.010463296566082277
2020-09-30,207.72999572753903,211.97999572753903,206.5399932861328,210.3300018310547,202.0012969970703,33829100,MSFT,0.014812348767660799,0.014703717340277263
2020-10-01,213.4900054931641,213.9900054931641,211.32000732421875,212.4600067138672,204.0469207763672,27158400,MSFT,0.010126966501542656,0.010076032359870623
2020-10-02,208.0,210.9900054931641,205.5399932861328,206.19000244140625,198.0252227783203,33154800,MSFT,-0.029511456623952492,-0.029955681310295173
2020-10-05,207.22000122070312,210.41000366210935,206.97999572753903,210.3800048828125,202.04928588867188,21331600,MSFT,0.020321074697096098,0.02011735687842852
2020-10-06,208.82000732421875,210.17999267578125,204.82000732421875,205.91000366210935,197.7563018798828,28554300,MSFT,-0.021247272159695352,-0.021476244615562693
2020-10-07,207.05999755859372,210.1100006103516,206.72000122070312,209.8300018310547,201.5210876464844,25681100,MSFT,0.01903743431221483,0.01885848988792063
2020-10-08,210.50999450683597,211.19000244140625,208.32000732421875,210.5800018310547,202.24139404296875,19925800,MSFT,0.003574322039056499,0.0035679493309299344
2020-10-09,211.22999572753903,215.8600006103516,211.22999572753903,215.80999755859372,207.2642822265625,26458000,MSFT,0.024836146272498194,0.02453274251670854
2020-10-12,218.7899932861328,223.8600006103516,216.80999755859372,221.3999938964844,212.6329040527344,40461400,MSFT,0.02590239748449541,0.025572613066100636
2020-10-13,222.72000122070312,225.2100067138672,220.42999267578125,222.8600006103516,214.0351104736328,28950800,MSFT,0.006594429783723488,0.006572781650914833
2020-10-14,223.0,224.22000122070312,219.1300048828125,220.8600006103516,212.11431884765625,23421700,MSFT,-0.008974243895371825,-0.00901475497512262
2020-10-15,217.1000061035156,220.3600006103516,216.00999450683597,219.66000366210935,210.96185302734372,22733100,MSFT,-0.005433292334175666,-0.005448106350590708
2020-10-16,220.1499938964844,222.2899932861328,219.32000732421875,219.66000366210935,210.96185302734372,26057900,MSFT,0.0,0.0
2020-10-19,220.4199981689453,222.3000030517578,213.72000122070312,214.22000122070312,205.7372283935547,27625800,MSFT,-0.024765557455667997,-0.02507738299707095
2020-10-20,215.8000030517578,217.3699951171875,213.08999633789065,214.6499938964844,206.1502227783203,22753500,MSFT,0.002007248031607789,0.002005236200989786
2020-10-21,213.1199951171875,216.9199981689453,213.1199951171875,214.8000030517578,206.2942657470703,22724900,MSFT,0.0006988546915391858,0.0006986106063126927
2020-10-22,213.92999267578125,216.05999755859372,211.6999969482422,214.88999938964844,206.38070678710935,22351500,MSFT,0.0004189773585288048,0.00041888961202366865
2020-10-23,215.02999877929688,216.27999877929688,213.16000366210935,216.22999572753903,207.6676483154297,18879600,MSFT,0.006235731498425157,0.006216369772759204
2020-10-26,213.8500061035156,216.33999633789065,208.1000061035156,210.0800018310547,201.76116943359372,37111600,MSFT,-0.028441909161546985,-0.028854216956457485
2020-10-27,211.58999633789065,214.6699981689453,210.3300018310547,213.25,204.8056488037109,36700300,MSFT,0.015089480870695171,0.014976767101314792
2020-10-28,207.6699981689453,208.83999633789065,202.1000061035156,202.67999267578125,194.6542053222656,51195600,MSFT,-0.04956627115694612,-0.05083684190094001
2020-10-29,204.07000732421875,207.3600006103516,203.3699951171875,204.72000122070312,196.6134033203125,31432600,MSFT,0.010065169817650377,0.010014853343478501
2020-10-30,203.5,204.2899932861328,199.6199951171875,202.47000122070312,194.45249938964844,36953700,MSFT,-0.01099062127092476,-0.011051464361845486
2020-11-02,204.2899932861328,205.27999877929688,200.1199951171875,202.3300018310547,194.3180694580078,30842200,MSFT,-0.0006914574445813226,-0.0006916966115356919
2020-11-03,203.88999938964844,208.1199951171875,203.1199951171875,206.42999267578125,198.25572204589844,27512000,MSFT,0.02026387983799882,0.020061299561152764
2020-11-04,214.0200042724609,218.32000732421875,212.4199981689453,216.38999938964844,207.82131958007807,42311800,MSFT,0.04824883528194657,0.04712099596098349
2020-11-05,222.0399932861328,224.1199951171875,221.1499938964844,223.2899932861328,214.44808959960935,36080100,MSFT,0.03188684281134324,0.031389012608920595
2020-11-06,222.25999450683597,224.3600006103516,218.02999877929688,223.72000122070312,214.8610382080078,25231900,MSFT,0.0019257823794158746,0.0019239304377726555
2020-11-09,224.44000244140625,228.1199951171875,217.8800048828125,218.38999938964844,209.7421112060547,44395000,MSFT,-0.023824431440962468,-0.02411282292787241
2020-11-10,214.5,216.5,209.72000122070312,211.00999450683597,202.6543426513672,44045100,MSFT,-0.033792778531242074,-0.034376952796656784
